ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE
75042,DALLAS,3884203.6942931,Pharmacy,GARLAND,-10760798.0971566,32.916332,,,,CVS/ PHARMACY 6847,TX,22759.0,2510 W WALNUT ST,407404.0,6439,-96.665894
75043,DALLAS,3874932.50952898,Discount Retail,GARLAND,-10753190.8571142,32.84639,,,,DOLLAR GENERAL  3277,TX,22819.0,6551 DUCK CREEK DR,409972.0,3644,-96.597557
75218,DALLAS,3873408.55813197,Supermarket,DALLAS,-10764834.7645317,32.834888,,,,Albertsons 4289,TX,22840.0,320 CASA LINDA PLZ,563877.0,3414,-96.702156
75115,DALLAS,3843078.00657514,Super Store,DESOTO,-10778335.2584166,32.605659,Ste 500,,,KROGER 545,TX,22868.0,1001 N BECKLEY,407622.0,    ,-96.823433
75240,DALLAS,3887192.65379181,Super Store,DALLAS,-10772044.4826724,32.938869,,,,Fiesta Mart 58,TX,22952.0,8060 SPRING VALLEY RD,411039.0,3827,-96.766922
75224,DALLAS,3858237.44018044,Pharmacy,DALLAS,-10779028.3335663,32.720303,,,,WALGREENS 4203,TX,22985.0,438 W ILLINOIS AVE,411139.0,2204,-96.829659
75051,DALLAS,3861021.41982764,Pharmacy,GRAND PRAIRIE,-10799611.9753309,32.741341,,,,Walgreens 3885,TX,23006.0,507 S CARRIER PKWY,304147.0,1511,-97.014565
75061,DALLAS,3872801.65593901,Convenience Store,IRVING,-10788948.1247104,32.830307,,,,KWIK PIK FOOD STORE # 8,TX,23468.0,1914 E GRAUWYLER RD,303512.0,3100,-96.91877
75243,DALLAS,3883113.70992252,Super Store,DALLAS,-10769609.5914503,32.908112,,,,KROGER 588,TX,23671.0,9140 FOREST LN,306778.0,4202,-96.745049
75052,DALLAS,3853616.8327434,Discount Retail,GRAND PRAIRIE,-10799339.2425785,32.685375,Ste 110,,,DOLLAR GENERAL 3247,TX,23682.0,3480 S CARRIER PKWY,303667.0,6466,-97.012115
75203,DALLAS,3861485.30385969,Super Store,DALLAS,-10777971.8002792,32.744846,,,,Super Mercado Monterrey,TX,23689.0,300 E JEFFERSON BLVD,306851.0,2632,-96.820168
75116,DALLAS,3848482.68142456,Discount Retail,DUNCANVILLE,-10789546.9122514,32.646549,,,,DOLLAR GENERAL 3896,TX,24127.0,728 W WHEATLAND RD,367311.0,4521,-96.924149
75225,DALLAS,3877299.78240446,Supermarket,DALLAS,-10775964.8211797,32.864254,,,,TOM THUMB  2503,TX,24293.0,4001 VILLANOVA ST,596612.0,5317,-96.802139
75243,DALLAS,3885168.45468417,Other,DALLAS,-10768652.355149,32.923607,Ste 102,,,Richland Market Grocery Inc.,TX,24510.0,9410 WALNUT ST,443887.0,2111,-96.73645
75208,DALLAS,3861258.71970745,Supermarket,DALLAS,-10779736.5481667,32.743134,,,,La Michoacana Meat Market 13,TX,24534.0,800 W JEFFERSON BLVD,597503.0,4923,-96.836021
75224,DALLAS,3855045.76298682,Super Store,DALLAS,-10780199.4146095,32.696178,,,,Malone's Cost Plus 3,TX,25116.0,323 GOLDEN TRIANGLE SHP CTR,444807.0,4423,-96.840179
75210,DALLAS,3865520.60755948,Pharmacy,DALLAS,-10771593.5274152,32.77533,,,,Walgreens 04624,TX,25519.0,1461 ROBERT B CULLUM BLVD,446279.0,2404,-96.762871
75237,DALLAS,3848437.86362134,Convenience Store,DALLAS,-10783466.7529837,32.64621,Ste E,,,Texas Food Mart,TX,25709.0,2984 W WHEATLAND RD,1632720.0,3575,-96.86953
75041,DALLAS,3879279.28074864,Pharmacy,GARLAND,-10755908.6111624,32.879189,,,,WALGREENS 4662,TX,26169.0,3045 BROADWAY BLVD,420013.0,3733,-96.621971
75206,DALLAS,3875538.59412216,Supermarket,DALLAS,-10772255.9897049,32.850964,,,,HEB Central Market 552,TX,26339.0,5750 E LOVERS LN,370981.0,2921,-96.768822
75231,DALLAS,3877359.42093802,Super Store,DALLAS,-10769552.595871,32.864704,,,,TARGET STORE T 1784,TX,26669.0,6419 SKILLMAN ST,420449.0,7109,-96.744537
75208,DALLAS,3861132.45916581,Supermarket,DALLAS,-10782067.0217065,32.74218,,,,TOM THUMB  3614,TX,26672.0,315 S HAMPTON RD,716935.0,5618,-96.856956
75052,DALLAS,3855463.1125548,Convenience Store,GRAND PRAIRIE,-10799605.0735225,32.699333,Ste 101,,,Rns Final Stop n/a,TX,26973.0,3005 S CARRIER PKWY,1073429.0,5645,-97.014503
75206,DALLAS,3869334.39513877,Super Store,DALLAS,-10772791.8817336,32.804131,,,,Jimmy's Food Store,TX,27349.0,4901 BRYAN ST,420861.0,7613,-96.773636
75043,DALLAS,3875628.56867829,Convenience Store,GARLAND,-10754619.4201396,32.851643,Ste 107,,,MINIT MARKIT,TX,27553.0,5150 DUCK CREEK DR,421921.0,3459,-96.61039
75150,DALLAS,3870410.51954442,Super Store,MESQUITE,-10754506.4308564,32.812256,,,,Walmart SUPERCENTER  2976,TX,27603.0,915 N TOWN EAST BLVD,486383.0,4743,-96.609375
75228,DALLAS,3873558.66559983,Super Store,DALLAS,-10761779.0445094,32.836021,,,,Walmart NEIGHBORHOOD MKT  5021,TX,28091.0,2275 GUS THOMASSON RD,722326.0,3002,-96.674706
75149,DALLAS,3861549.49467089,Supermarket,MESQUITE,-10752942.8372887,32.745331,,,,Albertsons 4187,TX,28149.0,1500 S BELT LINE RD,512741.0,5943,-96.595329
75220,DALLAS,3877057.12295842,Supermarket,DALLAS,-10782106.0948478,32.862423,Ste 203,,,LA AZTECA MEAT MARKET,TX,28439.0,3701 W NORTHWEST HWY,511100.0,4961,-96.857307
75216,DALLAS,3857781.09322281,Farmers and Markets,DALLAS,-10770268.6028358,32.716854,,,,Joppy Momma Farm,TX,28576.0,7728 CARBONDALE ST,1583989.0,4113,-96.750969
75104,DALLAS,3841018.95807239,Pharmacy,CEDAR HILL,-10790520.1785594,32.590076,,,,Walgreens 05210,TX,28674.0,501 E BELT LINE RD,509834.0,2210,-96.932892
75050,DALLAS,3862091.75552999,Convenience Store,GRAND PRAIRIE,-10793533.4858557,32.749428,,,,EAGLE FOOD MART,TX,28886.0,3002 E MAIN ST,719789.0,4757,-96.959961
75228,DALLAS,3873459.16784972,Pharmacy,DALLAS,-10761485.9402902,32.83527,,,,CVS/PHARMACY 7739,TX,28962.0,10306 FERGUSON RD,718891.0,3015,-96.672073
75208,DALLAS,3861265.73422162,Super Store,DALLAS,-10779406.2632376,32.743187,,,,Fiesta Mart 29,TX,29184.0,611 W JEFFERSON BLVD,492732.0,    ,-96.833054
75217,DALLAS,3860018.27510092,Convenience Store,DALLAS,-10759839.1910629,32.733761,,,,Shell/Kwik Mart/Popeyes 4586,TX,29288.0,9540 LAKE JUNE RD,689280.0,2637,-96.65728
75063,DALLAS,3884589.72154468,Super Store,IRVING,-10794415.9154592,32.919243,,,,Walmart SUPERCENTER  2649,TX,29374.0,1635 MARKET PL,686314.0,7239,-96.967888
75228,DALLAS,3868015.23393157,Super Store,DALLAS,-10763406.2015064,32.79417,,,,Walmart  2667,TX,29496.0,7401 SAMUELL BLVD,691140.0,6166,-96.689323
75048,DALLAS,3891351.16981044,Super Store,SACHSE,-10753979.889665,32.970215,,,,KROGER 461,TX,29508.0,5190 HIGHWAY 78,425067.0,4202,-96.604645
75080,DALLAS,3889055.35288163,Super Store,RICHARDSON,-10772120.0686067,32.952911,,,,KROGER 517,TX,29723.0,160 NORTH COIT RD,425493.0,    ,-96.767601
75219,DALLAS,3870554.49589582,Super Store,DALLAS,-10777081.6896308,32.813343,,,,KROGER 528,TX,30215.0,4142 CEDAR SPRINGS RD,462252.0,3522,-96.812172
75115,DALLAS,3843263.54069462,Discount Retail,DESOTO,-10780247.0593515,32.607063,,,,DOLLAR GENERAL 8278,TX,30320.0,1010 N POLK ST,494444.0,4012,-96.840607
75050,DALLAS,3862926.30626239,Discount Retail,GRAND PRAIRIE,-10799936.3603271,32.755733,,,,Family Dollar 7830,TX,30326.0,1054 N CARRIER PKWY,836948.0,3301,-97.017479
75104,DALLAS,3841112.76562638,Discount Retail,CEDAR HILL,-10791502.7957046,32.590786,Ste A,,,DOLLAR GENERAL 3351,TX,30512.0,103 E BELT LINE RD,461640.0,2274,-96.941719
75063,DALLAS,3887454.35828397,Pharmacy,IRVING,-10792674.8786232,32.940842,,,,Walgreens 3921,TX,30950.0,10001 N MACARTHUR BLVD,461096.0,5002,-96.952248
75254,DALLAS,3887688.08005474,Super Store,DALLAS,-10772443.6743664,32.942604,,,,El Rancho 1614,TX,31108.0,14211 COIT RD,838402.0,2862,-96.770508
75061,DALLAS,3872840.60484483,Discount Retail,IRVING,-10791726.2139226,32.830601,Ste 105,,,DOLLAR GENERAL 0743,TX,31744.0,245 E GRAUWYLER RD,570002.0,2639,-96.943726
75043,DALLAS,3874892.49367444,Supermarket,GARLAND,-10752786.5447237,32.846088,,,,Albertsons 4265,TX,31939.0,5710 BROADWAY BLVD,570481.0,5818,-96.593925
75081,DALLAS,3886204.51663861,Super Store,RICHARDSON,-10764298.872503,32.931419,,,,Walmart NEIGHBORHOOD MARKET  2974,TX,32008.0,1501 BUCKINGHAM RD,555829.0,5304,-96.697342
75216,DALLAS,3856931.16263159,Super Store,DALLAS,-10776090.5008848,32.71043,,,,Fiesta Mart 34,TX,32159.0,3030 S LANCASTER RD,472437.0,4455,-96.803268
75060,DALLAS,3870320.5848883,Pharmacy,IRVING,-10790707.8632209,32.811577,,,,CVS/PHARMACY 7679,TX,32254.0,934 E IRVING BLVD,489379.0,3150,-96.934578
75089,DALLAS,3883438.44042329,Discount Retail,ROWLETT,-10750058.6606018,32.910561,,,,DOLLAR GENERAL 4540,TX,33020.0,5610 ROWLETT RD,572752.0,3402,-96.56942
75001,DALLAS,3887193.71492342,Supermarket,ADDISON,-10781926.9817871,32.938877,,,,TOM THUMB 2643,TX,33111.0,14280 MARSH LN,571438.0,3857,-96.855698
75042,DALLAS,3886175.7359045,Discount Retail,GARLAND,-10764454.2745122,32.931202,,,,DOLLAR GENERAL 1896,TX,33144.0,1464 W BUCKINGHAM RD,499116.0,4201,-96.698738
75241,DALLAS,3853660.74434416,Pharmacy,DALLAS,-10774587.2424811,32.685707,,,,Walgreens 03957,TX,33236.0,5101 S LANCASTER RD,495510.0,1328,-96.789764
75104,DALLAS,3842105.18936929,Super Store,CEDAR HILL,-10791527.3973121,32.598297,,,,KROGER 436,TX,33327.0,235 E FM 1382,496172.0,2146,-96.94194
75159,DALLAS,3848673.32424397,Discount Retail,SEAGOVILLE,-10746859.3384364,32.647991,,,,DOLLAR GENERAL 4497,TX,33367.0,607 N HIGHWAY 175,490855.0,1832,-96.54068
75006,DALLAS,3891181.06439053,Grocery Store,CARROLLTON,-10788109.8889447,32.968933,Ste 104,,,Apna Bazaar Grocery,TX,33874.0,2000 OLD DENTON RD,494900.0,3181,-96.91124
75063,DALLAS,3883234.50490686,Super Store,IRVING,-10793644.694027,32.909023,,,,KROGER 577,TX,34012.0,7505 N MACARTHUR BLVD,466187.0,7511,-96.96096
75243,DALLAS,3884948.84039843,Super Store,DALLAS,-10766715.1733702,32.921951,Ste 360,,,Hong Kong Market Place,TX,34079.0,9780 WALNUT ST,466803.0,2356,-96.719048
75214,DALLAS,3876325.59666827,Super Store,DALLAS,-10770412.0936594,32.856903,,,,TARGET STORE T 55,TX,34577.0,212 MEDALLION SHOPPING CTR,799092.0,    ,-96.752258
75214,DALLAS,3873750.77415642,Supermarket,DALLAS,-10770619.3705513,32.837471,,,,TOM THUMB  2534,TX,35141.0,6333 E MOCKINGBIRD LN,534052.0,2692,-96.75412
75238,DALLAS,3881258.44978931,Convenience Store,DALLAS,-10766476.5043819,32.894119,,,,Meez Food Mart,TX,35238.0,10020 ROYAL LN,534782.0,1204,-96.716904
75040,DALLAS,3881970.13073377,Discount Retail,GARLAND,-10756963.4746572,32.899487,,,,Dollar Tree 6547,TX,35703.0,1501 S 1ST ST,841909.0,7941,-96.631447
75044,DALLAS,3887906.68442786,Discount Retail,GARLAND,-10758919.3581104,32.944252,,,,Dollar Tree 8042,TX,35709.0,1446 BELT LINE RD,841911.0,6800,-96.649017
75116,DALLAS,3850431.56085307,Discount Retail,DUNCANVILLE,-10788590.566506,32.661289,,,,DOLLAR GENERAL 1826,TX,35902.0,422 W CAMP WISDOM RD,606392.0,2628,-96.915558
75081,DALLAS,3886204.11874779,Discount Retail,RICHARDSON,-10764409.3014379,32.931416,Ste 200,,,DOLLAR GENERAL 0584,TX,36067.0,1455 BUCKINHAM RD,700352.0,    ,-96.698334
75006,DALLAS,3891722.17272283,Pharmacy,CARROLLTON,-10785747.9119891,32.973011,,,,Walgreens 03803,TX,36768.0,2141 N JOSEY LN,473690.0,2903,-96.890022
75149,DALLAS,3864851.35898844,Pharmacy,MESQUITE,-10753424.4054059,32.770275,,,,Walgreens 03822,TX,36961.0,401 N GALLOWAY AVE,524945.0,4327,-96.599655
75217,DALLAS,3860106.54311977,Super Store,DALLAS,-10764782.1104126,32.734428,,,,Malone's Cost Plus 2,TX,36975.0,7007 LAKE JUNE RD,560727.0,1327,-96.701683
75001,DALLAS,3888805.95000644,Super Store,ADDISON,-10781590.5742859,32.951031,,,,KROGER  870,TX,37002.0,3770 BELT LINE RD,575323.0,4301,-96.852676
75244,DALLAS,3883321.48867304,Supermarket,DALLAS,-10781638.219028,32.909679,,,,TOM THUMB  1540,TX,37062.0,3757 FOREST LN,528247.0,7127,-96.853104
75180,DALLAS,3858124.84032032,Super Store,BALCH SPRINGS,-10755713.2454561,32.719452,,,,KROGER 492,TX,37673.0,11925 ELAM RD,574999.0,2820,-96.620216
75115,DALLAS,3842813.98226521,Pharmacy,DESOTO,-10780337.0055001,32.603661,,,,Walgreens 04293,TX,37845.0,734 E PLEASANT RUN RD,620387.0,4006,-96.841415
75081,DALLAS,3888119.19088551,Pharmacy,RICHARDSON,-10762751.4202615,32.945854,,,,CVS PHARMACY INC 5259,TX,38364.0,2129 E BELT LINE RD,804195.0,3931,-96.683441
75038,DALLAS,3877443.31298746,Pharmacy,IRVING,-10797144.690137,32.865337,,,,CVS PHARMACY INC 5260,TX,38390.0,3401 W WALNUT HILL LN,804274.0,4102,-96.992401
75225,DALLAS,3877304.81853559,Pharmacy,DALLAS,-10776568.7294172,32.864292,Ste 140,,,CVS PHARMACY INC 4985,TX,38470.0,8335 WESTCHESTER DR,804430.0,5717,-96.807564
75240,DALLAS,3887206.31586869,Pharmacy,DALLAS,-10777812.0568099,32.938972,,,,CVS PHARMACY INC 3900,TX,38478.0,14041 NOEL RD,804434.0,7310,-96.818733
75214,DALLAS,3873615.76788447,Pharmacy,DALLAS,-10771361.6489159,32.836452,,,,CVS PHARMACY INC 2979,TX,38489.0,6120 E MOCKINGBIRD LN,804438.0,2601,-96.760788
75230,DALLAS,3881396.59312683,Convenience Store,DALLAS,-10776128.7947896,32.895161,,,,7-Eleven Convenience Store 35421B,TX,39017.0,10804 PRESTON RD,1633545.0,3809,-96.803612
75244,DALLAS,3885250.94372043,Super Store,DALLAS,-10780107.6873491,32.924229,,,,Walmart Supercenter 2105,TX,39072.0,4122 LBJ FREEWAY,536218.0,5121,-96.839355
75210,DALLAS,3863643.36555565,Convenience Store,DALLAS,-10769520.3132187,32.76115,,,,K Convenience,TX,39867.0,4818 S 2ND AVE,1641369.0,2803,-96.744247
75232,DALLAS,3850515.79036246,Convenience Store,DALLAS,-10778378.5616986,32.661926,,,,Chevron Food Mart # 201 201,TX,39965.0,7107 S R L THORNTON FWY,956751.0,4035,-96.823822
75007,DALLAS,3893294.42128629,Super Store,CARROLLTON,-10787976.5281948,32.984859,Ste 200,,,Super H Mart,TX,40084.0,2625 OLD DENTON RD,845954.0,5111,-96.910042
75210,DALLAS,3864569.10768354,Other,DALLAS,-10770468.9779192,32.768143,,,,J DAVIS FISH MARKET,TX,40322.0,2536 S 2ND AVE,701576.0,2000,-96.752769
75048,DALLAS,3892623.72159476,Discount Retail,SACHSE,-10752235.4019247,32.979805,,,,DOLLAR GENERAL 7105,TX,40432.0,6502 HIGHWAY 78,701645.0,3202,-96.588974
75215,DALLAS,3863594.91601811,Discount Retail,DALLAS,-10769825.217304,32.760784,,,,Family Dollar 7822,TX,40459.0,3324 ELSIE FAYE HEGGINS ST,845019.0,4437,-96.746986
75040,DALLAS,3888932.90601994,Convenience Store,GARLAND,-10759566.5696299,32.951988,Ste 100,,,S & T Food Mart,TX,40523.0,3845 N GARLAND AVE,845489.0,8500,-96.654831
75159,DALLAS,3848908.921767,Super Store,SEAGOVILLE,-10746113.6091675,32.649773,,,,Walmart Supercenter 5288,TX,40545.0,220 N HIGHWAY 175,538392.0,1841,-96.533981
75237,DALLAS,3848953.21251026,Super Store,DALLAS,-10782666.6998034,32.650108,,,,Target T 2334,TX,40599.0,39739 LYNDON B JOHNSON FWY,844255.0,3560,-96.862343
75154,DALLAS,3837137.29805273,Discount Retail,GLENN HEIGHTS,-10780561.314274,32.560692,,,,DOLLAR GENERAL 11115,TX,40651.0,604 E BEAR CREEK RD,844552.0,8301,-96.84343
75040,DALLAS,3886090.72041557,Discount Retail,GARLAND,-10754846.9571787,32.930561,,,,DOLLAR GENERAL 10974,TX,40653.0,1290 PLEASANT VALLEY RD,844555.0,4825,-96.612434
75180,DALLAS,3860038.91943595,Super Store,BALCH SPRINGS,-10755211.3058721,32.733917,,,,Walmart  1118,TX,40816.0,12300 LAKE JUNE RD,588011.0,1636,-96.615707
75231,DALLAS,3877779.54984916,Supermarket,DALLAS,-10772012.2000201,32.867874,,,,La Michoacana Meat Market 04,TX,41601.0,6770 GREENVILLE AVE,704764.0,6402,-96.766632
75104,DALLAS,3841990.76108695,Super Store,CEDAR HILL,-10792091.3418524,32.597431,,,,Walmart 3285,TX,41786.0,621 UPTOWN BLVD,614621.0,    ,-96.947006
75181,DALLAS,3861285.45429326,Convenience Store,MESQUITE,-10748298.0315354,32.743336,,,,E-Z  Mart 4344,TX,41789.0,1946 CLAY MATHIS RD,706868.0,1512,-96.553604
75225,DALLAS,3877481.74714376,Pharmacy,DALLAS,-10774495.5152207,32.865627,,,,Walgreens 04012,TX,42011.0,6707 W NORTHWEST HWY,529305.0,4201,-96.78894
75217,DALLAS,3860588.654316,Supermarket,DALLAS,-10762629.1914606,32.738071,,,,La Michoacana Meat Market 9,TX,42202.0,1506 S BUCKNER BLVD,624731.0,1705,-96.682343
75243,DALLAS,3883340.71535467,Discount Retail,DALLAS,-10769958.5780539,32.909824,Ste 101,,,DOLLAR GENERAL 0852,TX,42582.0,9035 FOREST LN,621726.0,4160,-96.748184
75062,DALLAS,3876087.06532851,Super Store,IRVING,-10796972.2562458,32.855103,,,,KROGER 402,TX,42655.0,3612 N BELT LINE RD,621772.0,7805,-96.990852
75043,DALLAS,3874540.30702638,Pharmacy,GARLAND,-10752950.5183336,32.84343,,,,Walgreens 07586,TX,42864.0,5950 BROADWAY BLVD,581399.0,5822,-96.595398
75061,DALLAS,3873160.4146827,Convenience Store,IRVING,-10796683.4934866,32.833015,,,,STOP N BUY,TX,42927.0,2924 W IRVING BLVD,623154.0,1724,-96.988258
75041,DALLAS,3877140.08515464,Super Store,GARLAND,-10759258.2146404,32.863049,,,,Walmart SUPERCENTER 1800,TX,43225.0,1801 MARKETPLACE DR,711106.0,5605,-96.652061
75060,DALLAS,3868868.08303817,Pharmacy,IRVING,-10793374.6329423,32.80061,,,,WALGREENS 4054,TX,43280.0,1050 W SHADY GROVE RD,711671.0,5867,-96.958534
75051,DALLAS,3856818.57523431,Discount Retail,GRAND PRAIRIE,-10797744.2569144,32.709579,,,,DOLLAR GENERAL 0600,TX,43422.0,604 E PIONEER PKWY,710853.0,4956,-96.997787
75116,DALLAS,3848490.74600306,Discount Retail,DUNCANVILLE,-10786934.4664414,32.64661,,,,DOLLAR GENERAL 7294,TX,43438.0,418 E WHEATLAND RD,710972.0,4829,-96.900681
75225,DALLAS,3877447.95158586,Supermarket,DALLAS,-10772859.0073866,32.865372,,,,TOM THUMB 3608,TX,43529.0,7700 W NORTHWEST HWY,714056.0,2288,-96.774239
75149,DALLAS,3867594.52661834,Supermarket,MESQUITE,-10754656.712169,32.790993,Ste D,,,La Michoacana Meat Market Dallas 18,TX,43620.0,2002 N GALLOWAY AVE,585111.0,1500,-96.610725
75204,DALLAS,3868838.68255335,Pharmacy,DALLAS,-10773850.975369,32.800388,,,,CVS Pharmacy 4272,TX,43650.0,4202 ROSS AVE,585403.0,5116,-96.78315
75180,DALLAS,3858305.9797518,Discount Retail,BALCH SPRINGS,-10755035.5323962,32.720821,,,,DOLLAR GENERAL 13151,TX,43666.0,3617 SHEPHERD LN,585567.0,2327,-96.614128
75050,DALLAS,3861626.656459,Pharmacy,GRAND PRAIRIE,-10797478.4259704,32.745914,,,,CVS/PHARMACY 6775,TX,43992.0,701 E MAIN ST,643955.0,5867,-96.995399
75051,DALLAS,3856788.41099066,Super Store,GRAND PRAIRIE,-10798618.2262366,32.709351,,,,KROGER 191,TX,44368.0,313 W PIONEER PKWY,661353.0,    ,-97.005638
75159,DALLAS,3848916.98663626,Supermarket,SEAGOVILLE,-10747744.3283882,32.649834,,,,Super 1 Foods 649,TX,44382.0,125 HALL RD,665845.0,2915,-96.54863
75217,DALLAS,3857066.37476781,Supermarket,DALLAS,-10762971.3875753,32.711452,Ste 101,,,Hunt Food Store,TX,45566.0,7932 GREAT TRINITY FOREST WAY,765476.0,6609,-96.685417
75149,DALLAS,3865035.6467906,Super Store,MESQUITE,-10753378.5417757,32.771667,,,,KROGER 209,TX,45646.0,525 N GALLOWAY,641296.0,    ,-96.599243
75051,DALLAS,3861361.68790048,Convenience Store,GRAND PRAIRIE,-10798600.4151181,32.743912,,,,Super Trac,TX,45935.0,201 W JEFFERSON ST,1355305.0,1775,-97.005478
75208,DALLAS,3863867.61273065,Supermarket,DALLAS,-10782016.9279356,32.762844,,,,Sprouts Farmers Market 164,TX,46049.0,1322 N HAMPTON RD,1653522.0,1306,-96.856506
75231,DALLAS,3880559.53834723,Pharmacy,DALLAS,-10772599.9669315,32.888847,Ste 600,,,CVS/ PHARMACY INC 7740,TX,46890.0,10455 N CENTRAL EXPWY,727946.0,    ,-96.771912
75006,DALLAS,3889077.64020527,Supermarket,CARROLLTON,-10785307.9773615,32.953079,,,,La Michoacana Meat Market 27,TX,46899.0,2004 E BELT LINE RD,805380.0,5738,-96.88607
75041,DALLAS,3876828.11852921,Discount Retail,GARLAND,-10758457.3822236,32.860695,,,,DOLLAR GENERAL 3369,TX,46972.0,839 W CENTERVILLE RD,666160.0,5804,-96.644867
75217,DALLAS,3860020.78947312,Pharmacy,DALLAS,-10762758.2107504,32.73378,,,,CVS PHARMACY INC 7664,TX,47112.0,1235 S BUCKNER BLVD,731502.0,4306,-96.683502
75243,DALLAS,3882428.74233185,Grocery Store,DALLAS,-10766388.1167062,32.902946,Ste 112,,,Cynjoe International Market Inc 2,TX,47276.0,9203 SKILLMAN ST,806891.0,7300,-96.71611
75150,DALLAS,3870372.63829475,Discount Retail,MESQUITE,-10755665.7120335,32.81197,,,,Dollar Tree 1120,TX,47344.0,1601 N TOWN EAST BLVD,806348.0,4105,-96.619789
75228,DALLAS,3868138.52242872,Discount Retail,DALLAS,-10763142.9309106,32.795101,,,,Dollar Tree 1280,TX,47368.0,9208 E R L THORNTON FWY,806352.0,6104,-96.686958
75228,DALLAS,3870257.40587218,Pharmacy,DALLAS,-10764776.989716,32.8111,,,,Walgreens 07783,TX,47542.0,2301 LAKELAND DR,730821.0,5353,-96.701637
75041,DALLAS,3881283.24122832,Discount Retail,GARLAND,-10754894.6019208,32.894306,,,,DOLLAR GENERAL 10329,TX,47571.0,1303 E MILLER RD,805913.0,2036,-96.612862
75149,DALLAS,3864510.99017256,Discount Retail,MESQUITE,-10758495.564809,32.767704,,,,DOLLAR GENERAL 10350,TX,47647.0,3000 MILITARY PKWY,805934.0,3534,-96.64521
75182,DALLAS,3865641.22197778,Discount Retail,SUNNYVALE,-10750043.4098315,32.776241,,,,DOLLARTREE 10023,TX,47876.0,403 S COLLINS RD,1591682.0,1202,-96.569283
75240,DALLAS,3885753.71499861,Super Store,DALLAS,-10777232.8614993,32.92802,,,,TARGET STORE T 13,TX,47888.0,13131 MONTFORT DR,807510.0,5112,-96.81353
75216,DALLAS,3854033.6027378,Convenience Store,DALLAS,-10774737.6351132,32.688526,,,,AUTRYS GROCERY STORE,TX,47913.0,4903 S LANCASTER RD,729977.0,7401,-96.791115
75204,DALLAS,3869281.8165654,Super Store,DALLAS,-10774785.1685358,32.803734,,,,TARGET STORE T 875,TX,47931.0,2417 N HASKELL AVE,807520.0,3707,-96.791542
75042,DALLAS,3886032.49643459,Specialty Store,GARLAND,-10764799.9215311,32.930122,Ste A,,,TEXAS KING ZABIHA MEAT,TX,47943.0,4550 W BUCKINGHAM RD,731438.0,4575,-96.701843
75115,DALLAS,3841068.90059314,Pharmacy,DESOTO,-10783904.1272631,32.590454,,,,WALGREENS 10193,TX,47961.0,731 W BELT LINE RD,807535.0,4955,-96.873459
75081,DALLAS,3887905.62323174,Discount Retail,RICHARDSON,-10763722.2375407,32.944244,Ste 200,,,Dollar Tree 1137,TX,47988.0,1750 E BELT LINE RD,808053.0,4631,-96.692162
75062,DALLAS,3873400.47649563,Discount Retail,IRVING,-10797714.5346104,32.834827,,,,Dollar Tree 1869,TX,47996.0,3542 W AIRPORT FWY,808087.0,5922,-96.99752
75214,DALLAS,3873609.27596343,Discount Retail,DALLAS,-10770145.483479,32.836403,,,,Dollar Tree 2131,TX,47998.0,6464 E MOCKINGBIRD LN,808089.0,2406,-96.749863
75229,DALLAS,3883182.3945142,Discount Retail,DALLAS,-10781718.8143393,32.90863,Ste 307,,,Dollar Tree 2636,TX,48478.0,11722 MARSH LN,808114.0,2682,-96.853828
75216,DALLAS,3854156.74514789,Other,DALLAS,-10774756.3367876,32.689457,Ste B,,,TEXAS SEAFOOD FISH MARKET,TX,48647.0,4831 S LANCASTER RD,808338.0,7112,-96.791283
75240,DALLAS,3887317.73534218,Supermarket,DALLAS,-10771511.150992,32.939812,,,,LA MICHOACANA MEAT MARKET DALLAS 24,TX,48815.0,8282 SPRING VALLEY RD,770855.0,3843,-96.762131
75216,DALLAS,3854820.22839366,Convenience Store,DALLAS,-10775748.3047701,32.694473,,,,SAVE WAY FOOD STORE,TX,48978.0,1562 E ANN ARBOR AVE,771171.0,6384,-96.800194
75062,DALLAS,3874443.7159174,Discount Retail,IRVING,-10795227.879825,32.842701,,,,DOLLAR GENERAL 7193,TX,49006.0,2309 W ROCHELLE RD,593240.0,7050,-96.975182
75217,DALLAS,3861941.7941499,Pharmacy,DALLAS,-10762582.4372745,32.748295,,,,WALGREENS 4705,TX,49069.0,2060 S BUCKNER BLVD,593843.0,1823,-96.681923
75180,DALLAS,3860065.6512568,Discount Retail,BALCH SPRINGS,-10755907.831926,32.734119,,,,DOLLAR GENERAL 1221,TX,49074.0,11903 LAKE JUNE RD STE A,593907.0,1374,-96.621964
75042,DALLAS,3884309.51568423,Super Store,GARLAND,-10762558.6149035,32.91713,Ste 101,,,HIEP THAI FOOD STORE,TX,49611.0,3347 W WALNUT ST,591691.0,7157,-96.681709
75081,DALLAS,3886919.54823399,Super Store,RICHARDSON,-10766888.3864979,32.93681,,,,KROGER 526,TX,49984.0,536 CENTENNIAL BLVD,593053.0,5147,-96.720604
