TAXPAYER_NUMBER,TAXPAYER_NAME,TAXPAYER_ADDRESS,TAXPAYER_CITY,TAXPAYER_STATE,TAXPAYER_ZIP_CODE,TAXPAYER_COUNTY_CODE,TAXPAYER_ORGANIZATION_TYPE,OUTLET_NUMBER,OUTLET_NAME,OUTLET_ADDRESS,OUTLET_CITY,OUTLET_STATE,OUTLET_ZIP_CODE,OUTLET_COUNTY_CODE,OUTLET_NAICS_CODE,OUTLET_INSIDE/OUTSIDE_CITY_LIMITS_INDICATOR,OUTLET_PERMIT_ISSUE_DATE,OUTLET_FIRST_SALES_DATE,ID,Latitude,Longitude,Match_Status,Match_Type
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,783,QUALITY LICENSING CORP STORE # 5824,1951 MILITARY PKWY,MESQUITE,TX,75149,57.0,445310.0,Y,01/30/2017,04/30/2017,94,32.768200575686,-96.62843898066,Match,Exact
32063533080,TEAM BAILEY LLC,7720 WINDSOR DR,ALLENTOWN,PA,18106,0,CL,19,DOMINO'S #6976,3305 W WALNUT HILL LN,IRVING,TX,75038,57.0,445299.0,Y,12/13/2017,01/08/2018,95,32.865491592641,-96.989109407916,Match,Exact
32054918654,"ROAS, INC",1630 VALWOOD PKWY STE 114,CARROLLTON,TX,75006,57,CT,1,QUICK SHOP,1630 VALWOOD PKWY STE 114,CARROLLTON,TX,75006,57.0,445120.0,Y,09/02/2014,10/01/2014,96,32.938106118964,-96.922079025423,Match,Exact
17515998205,"SHERO ENTERPRISES, INC.",327 CADIZ ST,DALLAS,TX,75207,57,CT,7,RIVER CUT RATE LIQUORS,327 S CADIZ,DALLAS,TX,75207,57.0,445310.0,Y,03/31/1988,02/01/1988,97,32.767270466218,-96.802784275707,Match,Non_Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,172,RANDALL'S #3650,14999 PRESTON RD,DALLAS,TX,75254,57.0,445110.0,Y,01/18/2011,12/01/2010,98,32.95362439182,-96.804171271215,Match,Exact
13002189754,"M. CACERES ENTERPRISES, INC.",3720 WALNUT HILL LN STE 109,DALLAS,TX,75229,57,CT,2,TIENDA SANTA ROSA #2,2439 VALWOOD PKWY,FARMERS BRANCH,TX,75234,57.0,445120.0,Y,02/19/2004,01/01/2004,99,32.93876453291,-96.89900965015,Match,Exact
32046306752,MELANIE MICHELLE IRANI,1045 MAJORS DR,MESQUITE,TX,75149,57,IS,4,CAKES BY MEL,1045 MAJORS DR,MESQUITE,TX,75149,57.0,445291.0,Y,09/12/2017,09/23/2017,100,32.75499759264,-96.604397254654,Match,Exact
32020223395,ALDI (TEXAS) L.L.C.,2500 WESTCOURT RD,DENTON,TX,76207,61,CL,8,ALDI (TEXAS) L.L.C. # 54,1601 NORTHWEST HWY,GARLAND,TX,75041,57.0,445110.0,Y,12/10/2009,03/15/2010,101,32.864227158633,-96.652023043847,Match,Exact
32074580310,"LEANING SIGN LIQUOR, LLC",406 N CARRIER PKWY,GRAND PRAIRIE,TX,75050,57,CL,1,"LEANING SIGN LIQUOR, LLC",406 N CARRIER PKWY,GRAND PRAIRIE,TX,75050,57.0,445310.0,Y,10/23/2024,08/15/2020,102,32.744707019627,-97.016564573145,Match,Exact
32044783705,ORITAS INC,7802 STRAITS DR,ROWLETT,TX,75088,57,CT,2,TACON GANAS,11453 HARRY HINES BLVD STE 100,DALLAS,TX,75229,57.0,445120.0,Y,12/28/2023,01/01/2024,103,32.898214746349,-96.892327471455,Match,Exact
32079900695,ROCHELLE BUSINESS LLC,1700 LOMAR DR,CARROLLTON,TX,75007,61,CL,1,XPRESS LIQUOR,2121 W ROCHELLE RD STE 105,IRVING,TX,75062,57.0,445310.0,Y,07/16/2021,08/01/2021,104,32.842266752805,-96.972933879706,Match,Exact
14312832968,"MORAN FOODS, LLC",400 NORTHWEST PLAZA DR,SAINT ANN,MO,63074,0,CI,79,SAVE-A-LOT #753,2627 W JEFFERSON BLVD,DALLAS,TX,75211,57.0,445110.0,Y,10/07/2009,10/01/2009,105,32.748121791893,-96.86161522658,Match,Exact
32068181638,NURSERY CORNER FOOD STORE LLC.,906 E SHADY GROVE RD,IRVING,TX,75060,57,CL,1,GOPHER MART,906 E SHADY GROVE RD,IRVING,TX,75060,57.0,445120.0,Y,06/27/2019,09/24/2019,106,32.800922969085,-96.935623193291,Match,Exact
12714888810,RIAJI CORPORATION,601 HARBOR LN,PLANO,TX,75074,43,CT,2,MR J FOOD STORE,906 HIGHWAY 66,GARLAND,TX,75040,57.0,445120.0,Y,06/07/2012,06/15/2012,107,32.907907206089,-96.620887375769,Match,Exact
32056385548,FELEKEHAILU 21 LLC,9501 FOREST LN,DALLAS,TX,75243,57,CL,1,7-ELEVEN CONVENIENCE STORE #35394B,9501 FOREST LN,DALLAS,TX,75243,57.0,445120.0,Y,02/18/2015,03/30/2015,108,32.909288772172,-96.731185344996,Match,Exact
32063533080,TEAM BAILEY LLC,7720 WINDSOR DR,ALLENTOWN,PA,18106,0,CL,25,DOMINO'S 6919,495 W ILLINOIS AVE,DALLAS,TX,75224,57.0,445299.0,Y,12/05/2018,12/21/2018,109,32.720526635615,-96.828532889654,Match,Exact
12057438777,"DS SERVICES OF AMERICA, INC.",1150 ASSEMBLY DR STE 800,TAMPA,FL,33607,0,CF,6,SPARKLETTS,3405 HIGH PRAIRIE RD,GRAND PRAIRIE,TX,75050,57.0,445299.0,Y,01/10/2007,12/27/2006,110,32.809425171427,-97.026627490333,Match,Exact
14312832968,"MORAN FOODS, LLC",400 NORTHWEST PLAZA DR,SAINT ANN,MO,63074,0,CI,81,SAVE-A-LOT #756,1423B N BELT LINE RD,IRVING,TX,75061,57.0,445110.0,Y,10/20/2010,11/11/2010,111,32.829686847928,-96.993837221996,Match,Non_Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,152,TOM THUMB #3621,4010 N MACARTHUR BLVD,IRVING,TX,75038,57.0,445110.0,Y,11/21/2008,12/15/2008,112,,,No_Match,
32091449697,SUMUKHA HOLDINGS LLC,635 W CAMPBELL RD STE 200,RICHARDSON,TX,75080,57,CL,1,DOC'S FOOD STORES,635 W CAMPBELL RD STE 200,RICHARDSON,TX,75080,57.0,445120.0,Y,09/26/2023,09/29/2023,113,32.978015281625,-96.741045232297,Match,Exact
17523915340,"BIG LEE, INCORPORATED",9508 WEBB CHAPEL RD STE 100,DALLAS,TX,75220,57,CT,2,"VILLAGE LIQUOR, BEER AND WINE",9508 WEBB CHAPEL RD STE 100,DALLAS,TX,75220,57.0,445310.0,Y,12/17/2012,02/01/2013,114,32.863631364968,-96.860791591615,Match,Exact
14312832968,"MORAN FOODS, LLC",400 NORTHWEST PLAZA DR,SAINT ANN,MO,63074,0,CI,80,SAVE-A-LOT #754,2506 S BELT LINE RD,GRAND PRAIRIE,TX,75052,57.0,445110.0,Y,07/30/2010,08/01/2010,115,32.709148188405,-96.994112336099,Match,Exact
32059913577,BEZUF LLC,PO BOX 219088 ATTN:LICENSING,DALLAS,TX,75221,57,CL,1,7-ELEVEN CONVENIENCE STORE #35404A,447 E HIGHWAY 67,DUNCANVILLE,TX,75137,57.0,445120.0,Y,04/21/2016,07/13/2016,116,32.63160662568,-96.902293425456,Match,Exact
32020223395,ALDI (TEXAS) L.L.C.,2500 WESTCOURT RD,DENTON,TX,76207,61,CL,15,ALDI (TEXAS) L.L.C. #58,2926 N BELT LINE RD,IRVING,TX,75062,57.0,445110.0,Y,12/15/2009,04/01/2010,117,32.845475033243,-96.992261144452,Match,Exact
32037792168,SHEMIN INC.,2584 W JEFFERSON ST,GRAND PRAIRIE,TX,75051,220,CT,2,SUNNY FOOD MART #3,489 E FM 1382,CEDAR HILL,TX,75104,57.0,445120.0,Y,04/25/2019,06/01/2019,118,32.592021437709,-96.936964469228,Match,Exact
32092219347,ACHAL CORPORATION,2210 W MAIN ST STE 102,GRAND PRAIRIE,TX,75050,57,CT,1,LIQUOR PLUS,2210 W MAIN ST STE 102,GRAND PRAIRIE,TX,75050,57.0,445310.0,Y,01/19/2024,01/01/2024,119,32.739957972127,-97.03465663418,Match,Exact
32084701914,BOOM BOOM CANDY STORE LLC,1530 AVENUE B,GRAND PRAIRIE,TX,75051,57,CL,1,BOOM BOOM CANDY STORE,2042 TOWN EAST MALL,MESQUITE,TX,75150,57.0,445120.0,Y,03/05/2025,01/01/2023,120,32.81134561862,-96.63281217626,Match,Non_Exact
32033857106,SALVADOR RUVALCABA JIMENEZ,9061 COUNTY ROAD 4116,KAUFMAN,TX,75142,129,IS,3,LA CHAPALITA,210 N KAUFMAN ST STE C,SEAGOVILLE,TX,75159,57.0,445299.0,Y,03/18/2024,04/05/2013,121,32.640134069827,-96.539478112792,Match,Non_Exact
17418740332,"FIESTA MART, L.L.C.",600 CITADEL DR,COMMERCE,CA,90040,0,CL,99,FIESTA MART # 71,3434 W ILLINOIS AVE,DALLAS,TX,75211,57.0,445110.0,Y,08/15/2008,10/01/2008,122,32.720237573964,-96.876437597095,Match,Exact
12717999747,"PROGRESO LMMM DALLAS #30, LLC",PO BOX 55009,HOUSTON,TX,77255,101,CL,1,LA MICHOACANA MEATMARKET DALLAS #30,3380 LOMBARDY LN,DALLAS,TX,75220,57.0,445110.0,Y,02/05/2010,02/08/2010,123,32.866416312998,-96.867488069348,Match,Exact
32033857106,SALVADOR RUVALCABA JIMENEZ,9061 COUNTY ROAD 4116,KAUFMAN,TX,75142,129,IS,2,LA CHAPALITA,12209 LAKE JUNE RD,MESQUITE,TX,75180,57.0,445299.0,Y,03/18/2024,07/01/2010,124,32.734166998828,-96.617059343302,Match,Exact
32061193721,"H MART HARRY HINES, LLC",300 CHUBB AVE,LYNDHURST,NJ,07071,0,CL,1,"H MART HARRY HINES, LLC",2534 ROYAL LN,DALLAS,TX,75229,57.0,445110.0,Y,09/27/2022,12/25/2022,125,32.895881949389,-96.894347555519,Match,Exact
12035496384,"LMMM DALLAS #25, LTD.",PO BOX 55009,HOUSTON,TX,77255,101,PL,1,LA MICHOACANA #25 DALLAS,9850 WALNUT HILL LN STE 224,DALLAS,TX,75238,57.0,445110.0,Y,12/14/2005,12/19/2005,126,32.878803820681,-96.716348198079,Match,Exact
32084264798,NA AND C INVESTMENT INC,4500 LAFITE LN,COLLEYVILLE,TX,76034,220,CT,1,STOP N SHOP #2,7771 GREAT TRINITY FOREST WAY,DALLAS,TX,75217,57.0,445120.0,Y,05/27/2022,06/01/2022,127,32.712582663953,-96.689246468751,Match,Exact
32059802176,KANCHANA MART INC,2404 TOP RAIL LN,SOUTHLAKE,TX,76092,220,CT,1,QUICK MART 108,5329 ROSS AVE,DALLAS,TX,75206,57.0,445120.0,Y,03/08/2016,03/08/2016,128,32.809746352485,-96.772065940771,Match,Exact
32054169902,SUPER DELI NEIGHBORHOOD CORP.,3415 MALCOLM X BLVD,DALLAS,TX,75215,57,CT,1,NEIGHBORHOOD STORE,3415 MALCOLM X BLVD,DALLAS,TX,75215,57.0,445120.0,Y,06/17/2014,06/15/2014,129,32.765907236908,-96.764771003851,Match,Exact
17513202006,"JERRY'S SUPERMARKETS, INC.",532 W JEFFERSON BLVD,DALLAS,TX,75208,57,CT,9,JERRYS SUPER MKTS INC #5,2314 W ILLINOIS AVE,DALLAS,TX,75224,57.0,445110.0,Y,11/13/1989,10/12/1989,130,32.72015806774,-96.856342553572,Match,Exact
32026534498,"VIET TOFU, LLC",3555 W WALNUT ST STE 203,GARLAND,TX,75042,57,CL,1,VIET TOFU,3555 W WALNUT ST STE 203,GARLAND,TX,75042,57.0,445299.0,Y,04/27/2007,04/01/2007,131,32.917152138693,-96.685246674536,Match,Exact
17525393181,"PASTA PASTA, INC.",4203 LINDBERGH DR,ADDISON,TX,75001,57,CT,1,LA SPIGAS VILLAGE BAKERY,4203 LINDBERGH DR,ADDISON,TX,75001,57.0,445299.0,Y,05/31/1995,05/15/1995,132,32.95815209997,-96.838368186153,Match,Exact
32020744473,CARLOS LOPEZ & ARACELI RAMIREZ,810 S POLK ST,DALLAS,TX,75208,57,PI,2,PALETERIA MEXICO,327 W MOCKINGBIRD LN,DALLAS,TX,75247,57.0,445299.0,Y,03/11/2008,03/11/2008,133,32.804121601027,-96.873767697769,Match,Exact
32033184741,SAFA PETROLEUM INC.,1000 S ROYAL LN,COPPELL,TX,75019,57,CT,1,GATEWAY #17,1000 S ROYAL LANE,COPPELL,TX,75019,57.0,445120.0,Y,07/03/2007,08/01/2007,134,32.944629476738,-97.022233171288,Match,Non_Exact
32070384956,PLEASANT RADIL LLC,3118 W NORTHGATE DR APT 1053,IRVING,TX,75062,57,CL,1,HAPPY MART,1100 E PLEASANT RUN RD STE 133,DESOTO,TX,75115,57.0,445120.0,Y,05/16/2019,08/01/2019,135,32.604093001754,-96.828498964341,Match,Exact
32090671531,CHACHA&CHOPEES LLC,5803 FOXGLOVE LN,DALLAS,TX,75249,57,CL,2,CHACHA&CHOPEES LLC,195 HISTORIC TOWN SQ,LANCASTER,TX,75146,57.0,445292.0,Y,02/07/2024,01/25/2024,136,32.59231118219,-96.755618823096,Match,Exact
32038381896,"LITTLE ZACK, INC.",8101 S POLK ST,DALLAS,TX,75232,57,CT,1,PICK QUICK DELI MART #2,8101 S POLK ST,DALLAS,TX,75232,57.0,445120.0,Y,12/10/2008,01/01/2009,137,32.64931838829,-96.840146486074,Match,Exact
32075747728,SAI SUBARNA INC.,6714 CHRISTINA LN,GARLAND,TX,75043,57,CT,4,ZION FOOD MART,4407 W MOCKINGBIRD LN,DALLAS,TX,75209,57.0,445120.0,Y,03/04/2025,05/01/2024,138,32.836710759199,-96.831092607575,Match,Exact
32010279290,JASMINE & ABID CORPORATION,2000 OLD DENTON RD STE 104,CARROLLTON,TX,75006,57,CT,1,APNA BAZAAR GROCERY & GRILL,2000 OLD DENTON RD STE 104,CARROLLTON,TX,75006,57.0,445110.0,Y,03/18/2003,01/01/2003,139,32.968624650175,-96.911633975077,Match,Exact
32096606002,LAKIESHA L HALL,111 S GREENSTONE LN,DUNCANVILLE,TX,75116,57,IS,1,TAYLOR'S NECESSITIES AND MORE,1505 S EWING AVE,DALLAS,TX,75216,57.0,445120.0,Y,09/04/2024,09/04/2024,140,32.729399384254,-96.811500412092,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,143,TOM THUMB #1973,7000 SNIDER PLZ,UNIVERSITY PARK,TX,75205,57.0,445110.0,Y,09/20/2001,10/31/2001,141,32.850312780235,-96.787760553324,Match,Non_Exact
32061302512,L N S  BUSINESS INC,9430 LARGA DR STE 101,DALLAS,TX,75220,57,CT,1,ICE HOUSE BEVERAGE #2,9430 LARGA DR STE 101,DALLAS,TX,75220,57.0,445120.0,Y,08/18/2016,09/01/2016,142,32.864284295224,-96.862674741485,Match,Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,169,RANDALL'S #3560,8698 SKILLMAN ST,DALLAS,TX,75243,57.0,445110.0,Y,01/18/2011,12/18/2010,143,32.897640380611,-96.720564267289,Match,Exact
32083734270,DRINK GOOD WINE LLC,3128 WATERSIDE DR,ARLINGTON,TX,76012,220,CL,1,STATE & MAIN MERCHANT,500 MAIN ST STE 2,GARLAND,TX,75040,57.0,445310.0,Y,07/27/2023,09/01/2022,144,32.912613431739,-96.636566844617,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,81,RANDALL'S FOOD AND DRUG #3597,11920 PRESTON RD,DALLAS,TX,75230,57.0,445110.0,Y,05/15/2001,05/02/2001,145,32.911511642081,-96.803725671079,Match,Exact
13116785307,KROGER TEXAS L.P.,PO BOX 305103,NASHVILLE,TN,37230,0,PF,493,KROGER #689 FUEL CENTER,6037 CAMPBELL RD,DALLAS,TX,75248,57.0,445110.0,Y,01/11/2023,02/17/2023,146,,,No_Match,
32074885461,A3 GROUP INCORPORATED,1011 CASTROVILLE DR,FORNEY,TX,75126,129,CT,1,THREE AMIGOS,1927 E BELT LINE RD STE 136,CARROLLTON,TX,75006,57.0,445120.0,Y,07/09/2020,07/15/2020,147,32.953745401562,-96.889431093399,Match,Exact
17418740332,"FIESTA MART, L.L.C.",600 CITADEL DR,COMMERCE,CA,90040,0,CL,105,CARNIVAL #77,3460 WEBB CHAPEL EXT,DALLAS,TX,75220,57.0,445110.0,Y,08/15/2008,10/01/2008,148,32.865036184341,-96.864776766333,Match,Exact
32061397132,"ANDY'S FROZEN CUSTARD STORES, LLC",211 E WATER ST,SPRINGFIELD,MO,65806,0,CI,6,"ANDY'S FROZEN CUSTARD STORES, LLC",317 WESTCHASE DR,GRAND PRAIRIE,TX,75052,57.0,445299.0,Y,05/13/2019,06/01/2019,149,32.673302996183,-97.005225849167,Match,Exact
32020866201,SALYAM INCORPORATED,1205 DRAGON BANNER DR,THE COLONY,TX,75056,61,CT,1,ONE STOP FOOD STORE,5520 S HAMPTON RD,DALLAS,TX,75232,57.0,445120.0,Y,10/13/2006,10/12/2006,150,32.679433976123,-96.856875763781,Match,Exact
12612023353,8TH STREET PETROLEUM INC,424 S R L THORNTON FWY,DALLAS,TX,75203,57,CT,1,GATEWAY #25,424 S R L THORNTON FWY,DALLAS,TX,75203,57.0,445120.0,Y,10/26/2007,11/15/2007,151,32.752614133746,-96.808839835497,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,456,QUALITY LICENSING CORP #8282,2900 W WHEATLAND RD,DALLAS,TX,75237,57.0,445310.0,Y,12/14/2010,01/01/2011,152,32.647382995122,-96.865598012803,Match,Exact
17528019429,"HERBMART, INC.",PO BOX 328,BIG SANDY,TX,75755,230,CT,9,"HERBMART, INC.",4781 N BELT LINE RD,MESQUITE,TX,75150,57.0,445110.0,Y,04/09/2016,04/13/2016,153,32.831494011566,-96.595929212837,Match,Non_Exact
32043577025,YUJH INVESTMENT LLC,6521 JEANE ST,DALLAS,TX,75217,57,CL,1,C & P GROCERY,6521 JEANE ST,DALLAS,TX,75217,57.0,445120.0,Y,12/13/2012,12/15/2012,154,32.727120564683,-96.708359568701,Match,Exact
32017281356,"TEXAS ICE VENDING, LLC",4100 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,43,CL,19,"TEXAS ICE VENDING, LLC",6500 SKILLMAN ST,DALLAS,TX,75231,57.0,445299.0,Y,09/10/2018,09/01/2018,155,,,No_Match,
32046318302,"EMERLASS, LLC",115 E PEARL ST,GRANBURY,TX,76048,111,CL,4,EIGHTEEN NINETY MARKETPLACE,2642 MAIN ST STE 150,DALLAS,TX,75226,57.0,445299.0,Y,11/10/2016,12/01/2016,156,32.783515546984,-96.785394577171,Match,Exact
32017281356,"TEXAS ICE VENDING, LLC",4100 ELDORADO PKWY STE 100,MCKINNEY,TX,75070,43,CL,20,TEXAS ICE VENDING,12175 GARLAND RD,DALLAS,TX,75218,57.0,445299.0,Y,09/10/2018,09/01/2018,157,32.865421008929,-96.670012875355,Match,Exact
32073068374,SUKRITI SAI INC,3225 FOREST LN,GARLAND,TX,75042,57,CT,1,FATHER & SON TOBACCO STORE,3225 FOREST LN,GARLAND,TX,75042,57.0,445120.0,Y,01/18/2020,02/01/2020,158,32.909352216715,-96.678818663672,Match,Exact
32033857106,SALVADOR RUVALCABA JIMENEZ,9061 COUNTY ROAD 4116,KAUFMAN,TX,75142,129,IS,6,LA CHAPALITA,2702 S BUCKNER BLVD STE 130,DALLAS,TX,75227,57.0,445299.0,Y,09/03/2024,10/01/2024,159,32.757803966367,-96.682698875498,Match,Non_Exact
32056953766,DALLAS TRADER'S ZONE LLC,10560 CHURCH RD,DALLAS,TX,75238,57,CL,1,ONE STOP FOOD & BEVERAGES,10560 NEW CHURCH RD,DALLAS,TX,75238,57.0,445120.0,Y,05/22/2015,06/01/2015,160,32.885588401269,-96.703094575635,Match,Exact
32018427552,"EL CERRITO, INC.",300 E JEFFERSON BLVD,DALLAS,TX,75203,57,CT,2,SUPER MERCADO EL CERRITO,10880 FERGUSON RD,DALLAS,TX,75228,57.0,445110.0,Y,10/29/2010,11/08/2010,161,,,No_Match,
17528053493,"LIEU BROTHERS, INC.",2701 OLD DENTON RD STE 270,CARROLLTON,TX,75007,57,CT,3,KILO BEVERAGES,4215 BOTHAM JEAN BLVD,DALLAS,TX,75215,57.0,445310.0,Y,04/22/2004,05/01/2004,162,,,No_Match,
32084140758,VAN LEEUWEN DALLAS INWOOD LLC,119 N 11TH ST APT 1A,BROOKLYN,NY,11249,0,CI,1,VAN LEEUWEN DALLAS INWOOD LLC,5450 W LOVERS LN STE 130,DALLAS,TX,75209,57.0,445299.0,Y,07/15/2022,08/01/2022,163,,,No_Match,
32052921502,"DUC HUONG GIO CHA, LLC",4033 EDGEWATER CT,RICHARDSON,TX,75082,57,CL,1,DUC HUONG GIO CHA,3347 W WALNUT ST # 268,GARLAND,TX,75042,57.0,445299.0,Y,02/24/2014,01/01/2014,164,32.916774594605,-96.679687076929,Match,Exact
32039926822,"ALTAQWA BAKERY, INC",2411 N GALLOWAY AVE STE 125,MESQUITE,TX,75150,57,CT,1,ALTAQWA BAKERY,2411 N GALLOWAY AVE STE 125,MESQUITE,TX,75150,57.0,445291.0,Y,09/28/2009,09/28/2009,165,32.797519841302,-96.611942806088,Match,Exact
32042158066,"AENS, INC.",2521 W AIRPORT FWY,IRVING,TX,75062,57,CT,1,INDIA IMPORT SUPERMARKET,2521 W AIRPORT FWY,IRVING,TX,75062,57.0,445110.0,Y,07/14/2010,07/15/2010,166,32.837399567115,-96.979539761292,Match,Exact
32092270225,KUM & ROY INC,500 ROCKCREEK DR,DESOTO,TX,75115,57,CT,1,MY BEER STORE #6,3404 S LANCASTER RD,DALLAS,TX,75216,57.0,445310.0,Y,01/24/2024,01/24/2024,167,,,No_Match,
32010159286,YOUNG JOO YOON,2150 N JOSEY LN STE 324,CARROLLTON,TX,75006,57,IS,4,AQUA BELLA,2150 N JOSEY LN STE 324,CARROLLTON,TX,75006,57.0,445299.0,Y,01/23/2003,01/01/2003,168,32.971809464011,-96.889789981301,Match,Exact
17418740332,"FIESTA MART, L.L.C.",600 CITADEL DR,COMMERCE,CA,90040,0,CL,102,FIESTA MART # 74,11445 GARLAND RD,DALLAS,TX,75218,57.0,445110.0,Y,08/15/2008,10/01/2008,169,32.849840580874,-96.682697817528,Match,Exact
32060083535,ELIZABETH CRUZ,4515 ELECTRA ST,DALLAS,TX,75215,57,IS,1,ELIZABETH CRUZ,4515 ELECTRA ST,DALLAS,TX,75215,57.0,445230.0,Y,04/06/2016,04/06/2016,170,32.760795300971,-96.750551822992,Match,Exact
32061193721,"H MART HARRY HINES, LLC",300 CHUBB AVE,LYNDHURST,NJ,07071,0,CL,2,H MART,2534 ROYAL LN,DALLAS,TX,75229,57.0,445110.0,Y,10/23/2024,12/01/2024,171,32.895881949389,-96.894347555519,Match,Exact
32049493847,"THE DEAN'S LIST, LLC",505 AIRLINE DR,COPPELL,TX,75019,57,CL,3,THE DEAN'S LIST,505 AIRLINE DR,COPPELL,TX,75019,57.0,445310.0,Y,09/13/2018,10/01/2018,172,32.943626945146,-97.003482662467,Match,Exact
32047783538,SANJAYA CORPORATION,7272 GASTON AVE,DALLAS,TX,75214,57,CT,1,LION BEVERAGE MART,7272 GASTON AVE,DALLAS,TX,75214,57.0,445120.0,Y,05/10/2012,06/01/2012,173,32.812447444163,-96.731656184753,Match,Exact
32046110840,"SOUTH PARKWAY, LLC",2430 N FIELDER RD,ARLINGTON,TX,76012,220,CL,4,STAR MOMENTZ,13111 N CENTRAL EXPY,DALLAS,TX,75243,57.0,445120.0,Y,02/28/2017,03/01/2017,174,,,No_Match,
32096045136,TERAGRAM VISIONS LLC,700 N PEARL ST # H204,DALLAS,TX,75201,0,CI,1,BLISS IN A BOTTLE,700 N PEARL ST STE H204,DALLAS,TX,75201,57.0,445310.0,Y,10/18/2024,01/15/2025,175,32.78675401249,-96.795841944864,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,53,RANDALL'S FOOD AND DRUG #2526,39 ARAPAHO VILLAGE,RICHARDSON,TX,75080,57.0,445110.0,Y,05/11/2001,05/02/2001,176,32.962165043667,-96.74931921595,Match,Non_Exact
32071174182,"SMALL BEER WORKS, LLC",1906 S HASKELL AVE,DALLAS,TX,75223,57,CL,1,SMALL BEER WORKS,1906 S HASKELL AVE,DALLAS,TX,75223,57.0,445310.0,Y,07/07/2022,03/01/2020,177,32.783245938423,-96.747853962069,Match,Exact
17513185730,"GOODY GOODY LIQUOR, INC.",10370 OLYMPIC DR,DALLAS,TX,75220,57,CT,2,GOODY GOODY LIQUOR INC,10301 HARRY HINES BLVD,DALLAS,TX,75220,57.0,445310.0,Y,02/18/1975,12/03/1974,178,32.86537905055,-96.881728766212,Match,Exact
32101448416,WISEBOX LLC,1613 SKYLINE DR,GARLAND,TX,75043,57,CL,1,WISEBOX,1613 SKYLINE DR,GARLAND,TX,75043,57.0,445120.0,Y,08/19/2025,08/18/2025,179,32.87198749985,-96.595092744358,Match,Non_Exact
32082940738,PATAN INCORPORATED,6840 WILDERNESS WAY DR,GRAND PRAIRIE,TX,75054,220,CT,1,LIQUOR ISLAND BEER & WINE,1017 FORT WORTH ST STE 600,GRAND PRAIRIE,TX,75050,57.0,445310.0,Y,02/24/2022,03/01/2022,180,32.743191410931,-97.017406098632,Match,Exact
32040536818,"WRC EXPRESS, INC.",PO BOX 38133,DALLAS,TX,75238,57,CT,1,"WRC EXPRESS, INC.",4216 ABRAMS RD,DALLAS,TX,75214,57.0,445299.0,Y,06/14/2010,06/07/2010,181,32.836711585328,-96.75279431905,Match,Exact
12057438777,"DS SERVICES OF AMERICA, INC.",1150 ASSEMBLY DR STE 800,TAMPA,FL,33607,0,CF,16,SPARKLETTS,1340 CENTERVILLE RD,DALLAS,TX,75218,57.0,445299.0,Y,01/10/2007,12/27/2006,182,32.843105307084,-96.687179666008,Match,Exact
17418740332,"FIESTA MART, L.L.C.",600 CITADEL DR,COMMERCE,CA,90040,0,CL,66,FIESTA MART #32,9727 WEBB CHAPEL RD,DALLAS,TX,75220,57.0,445110.0,Y,07/03/1997,08/12/1997,183,,,No_Match,
32088824084,GLENNY STEPHENS BAKERY LLC,1827 N GALLOWAY AVE,MESQUITE,TX,75149,57,CL,1,GLENNY STEPHENS BAKERY,1827 N GALLOWAY AVE,MESQUITE,TX,75149,57.0,445291.0,Y,08/22/2025,10/02/2023,184,32.787035635174,-96.606441991967,Match,Exact
32038311356,ZAITOON CORPORATION,10911 DENNIS RD STE 407,DALLAS,TX,75229,57,CT,2,NEW EZ FOOD MART,10911 DENNIS RD STE 407,DALLAS,TX,75229,57.0,445120.0,Y,11/02/2010,11/01/2010,185,32.896873258343,-96.881462444645,Match,Exact
17528749462,"SUPERTARGET LIQUOR OF TEXAS, INC.",PO BOX 9471,MINNEAPOLIS,MN,55440,0,CT,5,TARGET STORE,6419 SKILLMAN ST # T1784,DALLAS,TX,75231,57.0,445310.0,Y,01/11/2001,01/02/2001,186,32.86426940661,-96.745478302612,Match,Non_Exact
32076706178,SAVING LIVES AND SECURING BAGS LLC,2301 DOTY LN,BALCH SPRINGS,TX,75180,57,CL,1,SAVING LIVES AND SECURING BAGS,2301 DOTY LN,BALCH SPRINGS,TX,75180,57.0,445120.0,Y,05/26/2023,05/25/2023,187,32.735797804723,-96.636096121636,Match,Exact
